머캐덤롤러,,,,NNP,*,F,머캐덤롤러,*,*,*,*,*
탠덤롤러,,,,NNP,*,F,탠덤롤러,*,*,*,*,*
관로 매설공사,,,,NNP,*,F,관로 매설공사,*,*,*,*,*
유압식 추진공법,,,,NNP,*,T,유압식 추진공법,*,*,*,*,*
반력벽,,,,NNP,*,T,반력벽,*,*,*,*,*
추진 받침대,,,,NNP,*,F,추진 받침대,*,*,*,*,*
선도관,,,,NNP,*,T,선도관,*,*,*,*,*
추진관,,,,NNP,*,T,추진관,*,*,*,*,*
잔토처리설비,,,,NNP,*,F,잔토처리설비,*,*,*,*,*
토사반출,,,,NNP,*,T,토사반출,*,*,*,*,*
통신선로,,,,NNP,*,F,통신선로,*,*,*,*,*
파이프 루프 공법,,,,NNP,*,T,파이프 루프 공법,*,*,*,*,*
그라우팅 공법,,,,NNP,*,T,그라우팅 공법,*,*,*,*,*
안전장갑,,,,NNP,*,T,안전장갑,*,*,*,*,*
펌프 카,,,,NNP,*,F,펌프 카,*,*,*,*,*
받침목,,,,NNP,*,T,받침목,*,*,*,*,*
크레인 붐,,,,NNP,*,T,크레인 붐,*,*,*,*,*
협착,,,,NNP,*,T,협착,*,*,*,*,*
콘크리트옹벽,,,,NNP,*,T,콘크리트옹벽,*,*,*,*,*
지반개량,,,,NNP,*,T,지반개량,*,*,*,*,*
지지말뚝,,,,NNP,*,T,지지말뚝,*,*,*,*,*
H형강,,,,NNP,*,T,H형강,*,*,*,*,*
편심추력,,,,NNP,*,T,편심추력,*,*,*,*,*
체크벨브,,,,NNP,*,F,체크벨브,*,*,*,*,*
다이얼게이지,,,,NNP,*,F,다이얼게이지,*,*,*,*,*
타켓트,,,,NNP,*,F,타켓트,*,*,*,*,*
진입부,,,,NNP,*,F,진입부,*,*,*,*,*
원지반,,,,NNP,*,T,원지반,*,*,*,*,*
지수제,,,,NNP,*,F,지수제,*,*,*,*,*
윤활재,,,,NNP,*,F,윤활재,*,*,*,*,*
배토량,,,,NNP,*,T,배토량,*,*,*,*,*
토피고,,,,NNP,*,F,토피고,*,*,*,*,*
추진압력,,,,NNP,*,T,추진압력,*,*,*,*,*
추진속도,,,,NNP,*,F,추진속도,*,*,*,*,*
대차,,,,NNP,*,F,대차,*,*,*,*,*
가이드 레일,,,,NNP,*,T,가이드 레일,*,*,*,*,*
유압펌프,,,,NNP,*,F,유압펌프,*,*,*,*,*
소켓류,,,,NNP,*,F,소켓류,*,*,*,*,*
냉각 팬,,,,NNP,*,T,냉각 팬,*,*,*,*,*
갱내,,,,NNP,*,F,갱내,*,*,*,*,*
옥외 방수형,,,,NNP,*,T,옥외 방수형,*,*,*,*,*
이격 거리,,,,NNP,*,F,이격 거리,*,*,*,*,*
지보공,,,,NNP,*,T,지보공,*,*,*,*,*
굴착토,,,,NNP,*,F,굴착토,*,*,*,*,*
회전 반경,,,,NNP,*,T,회전 반경,*,*,*,*,*
경광등,,,,NNP,*,T,경광등,*,*,*,*,*
가설대,,,,NNP,*,F,가설대,*,*,*,*,*
간극수압,,,,NNP,*,T,간극수압,*,*,*,*,*
주입압,,,,NNP,*,T,주입압,*,*,*,*,*
주입압량,,,,NNP,*,T,주입압량,*,*,*,*,*
본관용,,,,NNP,*,T,본관용,*,*,*,*,*
부력 방지대,,,,NNP,*,F,부력 방지대,*,*,*,*,*
지수활제,,,,NNP,*,F,지수활제,*,*,*,*,*
마감철판,,,,NNP,*,T,마감철판,*,*,*,*,*
강관 캡,,,,NNP,*,T,강관 캡,*,*,*,*,*
햄머드릴,,,,NNP,*,T,햄머드릴,*,*,*,*,*
공기배출구,,,,NNP,*,F,공기배출구,*,*,*,*,*
RCD,,,,NNP,*,F,RCD,*,*,*,*,*
가이드 프레임,,,,NNP,*,T,가이드 프레임,*,*,*,*,*
지반보강,,,,NNP,*,T,지반보강,*,*,*,*,*
SCP,,,,NNP,*,F,SCP,*,*,*,*,*
CDM,,,,NNP,*,F,CDM,*,*,*,*,*
압밀침하,,,,NNP,*,F,압밀침하,*,*,*,*,*
재하시험,,,,NNP,*,T,재하시험,*,*,*,*,*
수상복,,,,NNP,*,T,수상복,*,*,*,*,*
송기설비,,,,NNP,*,F,송기설비,*,*,*,*,*
Slime,,,,NNP,*,F,Slime,*,*,*,*,*
침전조,,,,NNP,*,F,침전조,*,*,*,*,*
주철근,,,,NNP,*,T,주철근,*,*,*,*,*
원형틀,,,,NNP,*,T,원형틀,*,*,*,*,*
조석간만,,,,NNP,*,T,조석간만,*,*,*,*,*
제반 여건,,,,NNP,*,T,제반 여건,*,*,*,*,*
하천류,,,,NNP,*,F,하천류,*,*,*,*,*
부유토,,,,NNP,*,F,부유토,*,*,*,*,*
잠수작업,,,,NNP,*,T,잠수작업,*,*,*,*,*
호스절단,,,,NNP,*,T,호스절단,*,*,*,*,*
잠수기구,,,,NNP,*,F,잠수기구,*,*,*,*,*
공기압축기,,,,NNP,*,F,공기압축기,*,*,*,*,*
송기관,,,,NNP,*,T,송기관,*,*,*,*,*
압력조정기,,,,NNP,*,F,압력조정기,*,*,*,*,*
콤푸레샤,,,,NNP,*,F,콤푸레샤,*,*,*,*,*
예비공기조,,,,NNP,*,F,예비공기조,*,*,*,*,*
공기청정기,,,,NNP,*,F,공기청정기,*,*,*,*,*
공기호스,,,,NNP,*,F,공기호스,*,*,*,*,*
수심측정기,,,,NNP,*,F,수심측정기,*,*,*,*,*
잠수용,,,,NNP,*,T,잠수용,*,*,*,*,*
수중전화,,,,NNP,*,F,수중전화,*,*,*,*,*
송기량,,,,NNP,*,T,송기량,*,*,*,*,*
수상구명복,,,,NNP,*,T,수상구명복,*,*,*,*,*
해상기초 작업,,,,NNP,*,T,해상기초 작업,*,*,*,*,*
주탑,,,,NNP,*,T,주탑,*,*,*,*,*
줄걸이용,,,,NNP,*,T,줄걸이용,*,*,*,*,*
적재슈트,,,,NNP,*,F,적재슈트,*,*,*,*,*
콘크리트 펌프카,,,,NNP,*,F,콘크리트 펌프카,*,*,*,*,*
플렉시블 호스,,,,NNP,*,F,플렉시블 호스,*,*,*,*,*
스폰지볼,,,,NNP,*,T,스폰지볼,*,*,*,*,*
포터블 펌프,,,,NNP,*,F,포터블 펌프,*,*,*,*,*
벽이음,,,,NNP,*,T,벽이음,*,*,*,*,*
카고 크레인,,,,NNP,*,T,카고 크레인,*,*,*,*,*
받침철물,,,,NNP,*,T,받침철물,*,*,*,*,*
잭베이스,,,,NNP,*,F,잭베이스,*,*,*,*,*
밑둥잡이,,,,NNP,*,F,밑둥잡이,*,*,*,*,*
합성섬유,,,,NNP,*,F,합성섬유,*,*,*,*,*
달줄,,,,NNP,*,T,달줄,*,*,*,*,*
달포대,,,,NNP,*,F,달포대,*,*,*,*,*
전복선,,,,NNP,*,T,전복선,*,*,*,*,*
풋스위치,,,,NNP,*,F,풋스위치,*,*,*,*,*
상승이동빙지장치,,,,NNP,*,F,상승이동빙지장치,*,*,*,*,*
주행차단장치,,,,NNP,*,F,주행차단장치,*,*,*,*,*
과상승방지대,,,,NNP,*,F,과상승방지대,*,*,*,*,*
비상정지장치,,,,NNP,*,F,비상정지장치,*,*,*,*,*
기동 스위치,,,,NNP,*,F,기동 스위치,*,*,*,*,*
MSDS,,,,NNP,*,F,MSDS,*,*,*,*,*
등받이 울,,,,NNP,*,T,등받이 울,*,*,*,*,*
핸드그라인더,,,,NNP,*,F,핸드그라인더,*,*,*,*,*
교류아크용접기,,,,NNP,*,F,교류아크용접기,*,*,*,*,*
PE관,,,,NNP,*,T,PE관,*,*,*,*,*
역구배,,,,NNP,*,F,역구배,*,*,*,*,*
굴착선단부,,,,NNP,*,F,굴착선단부,*,*,*,*,*
쉬트파일,,,,NNP,*,T,쉬트파일,*,*,*,*,*
버킷 굴삭기,,,,NNP,*,F,버킷 굴삭기,*,*,*,*,*
세륜기,,,,NNP,*,F,세륜기,*,*,*,*,*
C.I.P,,,,NNP,*,F,C.I.P,*,*,*,*,*
버팀보,,,,NNP,*,F,버팀보,*,*,*,*,*
침하계,,,,NNP,*,F,침하계,*,*,*,*,*
응력계,,,,NNP,*,F,응력계,*,*,*,*,*
지하매설관,,,,NNP,*,T,지하매설관,*,*,*,*,*
H-Pile,,,,NNP,*,F,H-Pile,*,*,*,*,*
트레미관,,,,NNP,*,T,트레미관,*,*,*,*,*
세정수,,,,NNP,*,F,세정수,*,*,*,*,*
M.S.G,,,,NNP,*,F,M.S.G,*,*,*,*,*
S.G.R,,,,NNP,*,F,S.G.R,*,*,*,*,*
L.W,,,,NNP,*,F,L.W,*,*,*,*,*
J.S.P,,,,NNP,*,F,J.S.P,*,*,*,*,*
C.C.P,,,,NNP,*,F,C.C.P,*,*,*,*,*
권상드럼,,,,NNP,*,T,권상드럼,*,*,*,*,*
C형강,,,,NNP,*,T,C형강,*,*,*,*,*
와인더,,,,NNP,*,F,와인더,*,*,*,*,*
리밋스위치,,,,NNP,*,F,리밋스위치,*,*,*,*,*
블록 스토퍼,,,,NNP,*,F,블록 스토퍼,*,*,*,*,*
자동 수평 조절장치,,,,NNP,*,F,자동 수평 조절장치,*,*,*,*,*
전자식 수평 조절장치,,,,NNP,*,F,전자식 수평 조절장치,*,*,*,*,*
전자식 과전류 계전기,,,,NNP,*,F,전자식 과전류 계전기,*,*,*,*,*
이상음,,,,NNP,*,T,이상음,*,*,*,*,*
전동식,,,,NNP,*,T,전동식,*,*,*,*,*
매스콘크리트,,,,NNP,*,F,매스콘크리트,*,*,*,*,*
상승계수,,,,NNP,*,F,상승계수,*,*,*,*,*
Pipe cooling,,,,NNP,*,F,Pipe cooling,*,*,*,*,*
쉬스,,,,NNP,*,F,쉬스,*,*,*,*,*
PS강선축,,,,NNP,*,T,PS강선축,*,*,*,*,*
탑기부,,,,NNP,*,F,탑기부,*,*,*,*,*
단블럭,,,,NNP,*,T,단블럭,*,*,*,*,*
Metal Touch,,,,NNP,*,F,Metal Touch,*,*,*,*,*
선상 결박작업,,,,NNP,*,T,선상 결박작업,*,*,*,*,*
콘크리트 페이스트,,,,NNP,*,F,콘크리트 페이스트,*,*,*,*,*
진동다짐기,,,,NNP,*,F,진동다짐기,*,*,*,*,*
프리캠버,,,,NNP,*,F,프리캠버,*,*,*,*,*
캐트워크,,,,NNP,*,F,캐트워크,*,*,*,*,*
스톰 로프,,,,NNP,*,F,스톰 로프,*,*,*,*,*
케이블 포머,,,,NNP,*,F,케이블 포머,*,*,*,*,*
새들,,,,NNP,*,T,새들,*,*,*,*,*
셋백,,,,NNP,*,T,셋백,*,*,*,*,*
스퀴징,,,,NNP,*,T,스퀴징,*,*,*,*,*
용접지그,,,,NNP,*,F,용접지그,*,*,*,*,*
자동전격방지기,,,,NNP,*,F,자동전격방지기,*,*,*,*,*
보강트러스,,,,NNP,*,F,보강트러스,*,*,*,*,*
해상크레인,,,,NNP,*,T,해상크레인,*,*,*,*,*
리프팅 갠트리,,,,NNP,*,F,리프팅 갠트리,*,*,*,*,*
준불연,,,,NNP,*,T,준불연,*,*,*,*,*
인화성,,,,NNP,*,T,인화성,*,*,*,*,*
산화성,,,,NNP,*,T,산화성,*,*,*,*,*
가연성,,,,NNP,*,T,가연성,*,*,*,*,*
자동제세동기,,,,NNP,*,F,자동제세동기,*,*,*,*,*
심폐소생술,,,,NNP,*,T,심폐소생술,*,*,*,*,*
합성수지류,,,,NNP,*,F,합성수지류,*,*,*,*,*
ACS폼,,,,NNP,*,T,ACS폼,*,*,*,*,*
피난구,,,,NNP,*,F,피난구,*,*,*,*,*
밀리칸델라,,,,NNP,*,F,밀리칸델라,*,*,*,*,*
커튼월,,,,NNP,*,T,커튼월,*,*,*,*,*
건식연마작업,,,,NNP,*,T,건식연마작업,*,*,*,*,*
꽂음접속기,,,,NNP,*,F,꽂음접속기,*,*,*,*,*
옹이,,,,NNP,*,F,옹이,*,*,*,*,*
작업의자형,,,,NNP,*,T,작업의자형,*,*,*,*,*
P.P 로프,,,,NNP,*,F,P.P 로프,*,*,*,*,*
P.E 로프,,,,NNP,*,F,P.E 로프,*,*,*,*,*
고정점,,,,NNP,*,T,고정점,*,*,*,*,*
8자매듭법,,,,NNP,*,T,8자매듭법,*,*,*,*,*
카라비나,,,,NNP,*,F,카라비나,*,*,*,*,*
트럭 크레인,,,,NNP,*,T,트럭 크레인,*,*,*,*,*
자주식,,,,NNP,*,T,자주식,*,*,*,*,*
주행체,,,,NNP,*,F,주행체,*,*,*,*,*
선회체,,,,NNP,*,F,선회체,*,*,*,*,*
승차석,,,,NNP,*,T,승차석,*,*,*,*,*
선단부,,,,NNP,*,F,선단부,*,*,*,*,*
인양물,,,,NNP,*,T,인양물,*,*,*,*,*
보강토,,,,NNP,*,F,보강토,*,*,*,*,*
뒷채움재,,,,NNP,*,F,뒷채움재,*,*,*,*,*
통과백분률,,,,NNP,*,T,통과백분률,*,*,*,*,*
내부마찰각,,,,NNP,*,T,내부마찰각,*,*,*,*,*
유용토,,,,NNP,*,F,유용토,*,*,*,*,*
표준삼축압축강도시험,,,,NNP,*,T,표준삼축압축강도시험,*,*,*,*,*
전단시험,,,,NNP,*,T,전단시험,*,*,*,*,*
보차도용,,,,NNP,*,T,보차도용,*,*,*,*,*
결속봉,,,,NNP,*,T,결속봉,*,*,*,*,*
소일네일링,,,,NNP,*,T,소일네일링,*,*,*,*,*
앵커체,,,,NNP,*,F,앵커체,*,*,*,*,*
터파기,,,,NNP,*,F,터파기,*,*,*,*,*
인양공,,,,NNP,*,T,인양공,*,*,*,*,*
띠형,,,,NNP,*,T,띠형,*,*,*,*,*
겹이음,,,,NNP,*,T,겹이음,*,*,*,*,*
방청재,,,,NNP,*,F,방청재,*,*,*,*,*
배수재,,,,NNP,*,F,배수재,*,*,*,*,*
용출수,,,,NNP,*,F,용출수,*,*,*,*,*
비산차단벽,,,,NNP,*,T,비산차단벽,*,*,*,*,*
용접방화포,,,,NNP,*,F,용접방화포,*,*,*,*,*
산업안전보건법,,,,NNP,*,T,산업안전보건법,*,*,*,*,*
대기환경보전법,,,,NNP,*,T,대기환경보전법,*,*,*,*,*
폐기물관리법,,,,NNP,*,T,폐기물관리법,*,*,*,*,*
크롤러크레인,,,,NNP,*,T,크롤러크레인,*,*,*,*,*
후레임,,,,NNP,*,T,후레임,*,*,*,*,*
팽창압,,,,NNP,*,T,팽창압,*,*,*,*,*
하이드로잭,,,,NNP,*,T,하이드로잭,*,*,*,*,*
재키,,,,NNP,*,F,재키,*,*,*,*,*
쐐기타입기,,,,NNP,*,F,쐐기타입기,*,*,*,*,*
절단줄톱,,,,NNP,*,T,절단줄톱,*,*,*,*,*
절삭날,,,,NNP,*,T,절삭날,*,*,*,*,*
줄톱,,,,NNP,*,T,줄톱,*,*,*,*,*
배관보온재,,,,NNP,*,F,배관보온재,*,*,*,*,*
폭풍압,,,,NNP,*,T,폭풍압,*,*,*,*,*
차단막,,,,NNP,*,T,차단막,*,*,*,*,*
자립고,,,,NNP,*,F,자립고,*,*,*,*,*
Jib,,,,NNP,*,F,Jib,*,*,*,*,*
Tip load,,,,NNP,*,F,Tip load,*,*,*,*,*
텔레스코픽,,,,NNP,*,T,텔레스코픽,*,*,*,*,*
토크렌치,,,,NNP,*,F,토크렌치,*,*,*,*,*
내역서,,,,NNP,*,F,내역서,*,*,*,*,*
질의회시,,,,NNP,*,F,질의회시,*,*,*,*,*
공사시방서,,,,NNP,*,F,공사시방서,*,*,*,*,*
물량내역서,,,,NNP,*,F,물량내역서,*,*,*,*,*
건축구조기술사,,,,NNP,*,F,건축구조기술사,*,*,*,*,*
토목구조기술사,,,,NNP,*,F,토목구조기술사,*,*,*,*,*
토질 및 기초기술사,,,,NNP,*,F,토질 및 기초기술사,*,*,*,*,*
건설기계기술사,,,,NNP,*,F,건설기계기술사,*,*,*,*,*
일위대가,,,,NNP,*,F,일위대가,*,*,*,*,*
반중력식,,,,NNP,*,T,반중력식,*,*,*,*,*
역T형,,,,NNP,*,T,역T형,*,*,*,*,*
L형,,,,NNP,*,T,L형,*,*,*,*,*
풍화암,,,,NNP,*,T,풍화암,*,*,*,*,*
장철근,,,,NNP,*,T,장철근,*,*,*,*,*
깔목,,,,NNP,*,T,깔목,*,*,*,*,*
외함접지,,,,NNP,*,F,외함접지,*,*,*,*,*
붐대,,,,NNP,*,F,붐대,*,*,*,*,*
특고압,,,,NNP,*,T,특고압,*,*,*,*,*
브랭킷,,,,NNP,*,T,브랭킷,*,*,*,*,*
되메움,,,,NNP,*,T,되메움,*,*,*,*,*
드레인보드,,,,NNP,*,F,드레인보드,*,*,*,*,*
컴팩터,,,,NNP,*,F,컴팩터,*,*,*,*,*
래머,,,,NNP,*,F,래머,*,*,*,*,*
포크레인,,,,NNP,*,T,포크레인,*,*,*,*,*
특기시방,,,,NNP,*,T,특기시방,*,*,*,*,*
뿜어 붙이기,,,,NNP,*,F,뿜어 붙이기,*,*,*,*,*
주입재,,,,NNP,*,F,주입재,*,*,*,*,*
스페이서,,,,NNP,*,F,스페이서,*,*,*,*,*
포틀랜드 시멘트,,,,NNP,*,F,포틀랜드 시멘트,*,*,*,*,*
조강 포틀랜드 시멘트,,,,NNP,*,F,조강 포틀랜드 시멘트,*,*,*,*,*
뿜어붙이기,,,,NNP,*,F,뿜어붙이기,*,*,*,*,*
지하수위계,,,,NNP,*,F,지하수위계,*,*,*,*,*
상수관,,,,NNP,*,T,상수관,*,*,*,*,*
어스 앵커,,,,NNP,*,F,어스 앵커,*,*,*,*,*
이상토압,,,,NNP,*,T,이상토압,*,*,*,*,*
정착장,,,,NNP,*,T,정착장,*,*,*,*,*
자유장,,,,NNP,*,T,자유장,*,*,*,*,*
엄지말뚝,,,,NNP,*,T,엄지말뚝,*,*,*,*,*
검교정,,,,NNP,*,T,검교정,*,*,*,*,*
늘음량,,,,NNP,*,T,늘음량,*,*,*,*,*
상재하중,,,,NNP,*,T,상재하중,*,*,*,*,*
제거식,,,,NNP,*,T,제거식,*,*,*,*,*
유공강판,,,,NNP,*,T,유공강판,*,*,*,*,*
방호울,,,,NNP,*,T,방호울,*,*,*,*,*
대블럭,,,,NNP,*,T,대블럭,*,*,*,*,*
플로팅 크레인,,,,NNP,*,T,플로팅 크레인,*,*,*,*,*
강아치교,,,,NNP,*,F,강아치교,*,*,*,*,*
아치리브,,,,NNP,*,F,아치리브,*,*,*,*,*
수직매달기,,,,NNP,*,F,수직매달기,*,*,*,*,*
경사매달기,,,,NNP,*,F,경사매달기,*,*,*,*,*
가설재,,,,NNP,*,F,가설재,*,*,*,*,*
대블럭 가설공법,,,,NNP,*,T,대블럭 가설공법,*,*,*,*,*
벤트공법,,,,NNP,*,T,벤트공법,*,*,*,*,*
케이블공법,,,,NNP,*,T,케이블공법,*,*,*,*,*
회전공법,,,,NNP,*,T,회전공법,*,*,*,*,*
경부고속전철,,,,NNP,*,T,경부고속전철,*,*,*,*,*
모암고가교,,,,NNP,*,F,모암고가교,*,*,*,*,*
압출공법,,,,NNP,*,T,압출공법,*,*,*,*,*
하부벤트,,,,NNP,*,F,하부벤트,*,*,*,*,*
교량거더,,,,NNP,*,F,교량거더,*,*,*,*,*
구명로프,,,,NNP,*,F,구명로프,*,*,*,*,*
구명튜브,,,,NNP,*,F,구명튜브,*,*,*,*,*
중량부재,,,,NNP,*,F,중량부재,*,*,*,*,*
보통작업,,,,NNP,*,T,보통작업,*,*,*,*,*
초정밀,,,,NNP,*,T,초정밀,*,*,*,*,*
투광등,,,,NNP,*,T,투광등,*,*,*,*,*
오탁방지망,,,,NNP,*,T,오탁방지망,*,*,*,*,*
지내력,,,,NNP,*,T,지내력,*,*,*,*,*
로베드,,,,NNP,*,F,로베드,*,*,*,*,*
볼록반사경,,,,NNP,*,T,볼록반사경,*,*,*,*,*
하역장비,,,,NNP,*,F,하역장비,*,*,*,*,*
화물적재,,,,NNP,*,F,화물적재,*,*,*,*,*
강부재,,,,NNP,*,F,강부재,*,*,*,*,*
사이드브레이크,,,,NNP,*,F,사이드브레이크,*,*,*,*,*
구름방지용,,,,NNP,*,T,구름방지용,*,*,*,*,*
스터트 볼트,,,,NNP,*,F,스터트 볼트,*,*,*,*,*
달대비계,,,,NNP,*,F,달대비계,*,*,*,*,*
바스켓 크레인,,,,NNP,*,T,바스켓 크레인,*,*,*,*,*
항발기,,,,NNP,*,F,항발기,*,*,*,*,*
추진강관,,,,NNP,*,T,추진강관,*,*,*,*,*
철도궤도,,,,NNP,*,F,철도궤도,*,*,*,*,*
매설관,,,,NNP,*,T,매설관,*,*,*,*,*
기설구조물,,,,NNP,*,T,기설구조물,*,*,*,*,*
타이로드,,,,NNP,*,F,타이로드,*,*,*,*,*
강관 추진기계,,,,NNP,*,F,강관 추진기계,*,*,*,*,*
반력대,,,,NNP,*,F,반력대,*,*,*,*,*
관입오차,,,,NNP,*,F,관입오차,*,*,*,*,*
헤드 커터,,,,NNP,*,F,헤드 커터,*,*,*,*,*
가이드 빔,,,,NNP,*,T,가이드 빔,*,*,*,*,*
강관압입,,,,NNP,*,T,강관압입,*,*,*,*,*
발진대,,,,NNP,*,F,발진대,*,*,*,*,*
가이드 도갱,,,,NNP,*,T,가이드 도갱,*,*,*,*,*
선단슈,,,,NNP,*,F,선단슈,*,*,*,*,*
러그-홀,,,,NNP,*,T,러그-홀,*,*,*,*,*
종방향,,,,NNP,*,T,종방향,*,*,*,*,*
시공이음,,,,NNP,*,T,시공이음,*,*,*,*,*
우각부,,,,NNP,*,F,우각부,*,*,*,*,*
L형강,,,,NNP,*,T,L형강,*,*,*,*,*
페이스 잭,,,,NNP,*,T,페이스 잭,*,*,*,*,*
걸침길이,,,,NNP,*,F,걸침길이,*,*,*,*,*
전단 연결재,,,,NNP,*,F,전단 연결재,*,*,*,*,*
슬링 와이어 로프,,,,NNP,*,F,슬링 와이어 로프,*,*,*,*,*
철골보,,,,NNP,*,F,철골보,*,*,*,*,*
아크용접,,,,NNP,*,T,아크용접,*,*,*,*,*
수직생명줄,,,,NNP,*,T,수직생명줄,*,*,*,*,*
포장밴드,,,,NNP,*,F,포장밴드,*,*,*,*,*
외주부,,,,NNP,*,F,외주부,*,*,*,*,*
판개,,,,NNP,*,F,판개,*,*,*,*,*
골방향,,,,NNP,*,T,골방향,*,*,*,*,*
커버플레이트,,,,NNP,*,F,커버플레이트,*,*,*,*,*
필러플레이트,,,,NNP,*,F,필러플레이트,*,*,*,*,*
점용접,,,,NNP,*,T,점용접,*,*,*,*,*
엔드 클로저,,,,NNP,*,F,엔드 클로저,*,*,*,*,*
용접봉,,,,NNP,*,T,용접봉,*,*,*,*,*
지보재,,,,NNP,*,F,지보재,*,*,*,*,*
주틀,,,,NNP,*,T,주틀,*,*,*,*,*
난간틀,,,,NNP,*,T,난간틀,*,*,*,*,*
교차가새,,,,NNP,*,F,교차가새,*,*,*,*,*
발바퀴,,,,NNP,*,F,발바퀴,*,*,*,*,*
횡가재,,,,NNP,*,F,횡가재,*,*,*,*,*
한국산업표준,,,,NNP,*,T,한국산업표준,*,*,*,*,*
난간재,,,,NNP,*,F,난간재,*,*,*,*,*
가새재,,,,NNP,*,F,가새재,*,*,*,*,*
지주재,,,,NNP,*,F,지주재,*,*,*,*,*
안전인증고시,,,,NNP,*,F,안전인증고시,*,*,*,*,*
힌지 핀,,,,NNP,*,T,힌지 핀,*,*,*,*,*
발파기재,,,,NNP,*,F,발파기재,*,*,*,*,*
씽커,,,,NNP,*,F,씽커,*,*,*,*,*
장전공,,,,NNP,*,T,장전공,*,*,*,*,*
전기뇌관,,,,NNP,*,T,전기뇌관,*,*,*,*,*
회로선,,,,NNP,*,T,회로선,*,*,*,*,*
지발뇌관,,,,NNP,*,T,지발뇌관,*,*,*,*,*
저장소,,,,NNP,*,F,저장소,*,*,*,*,*
흡습액,,,,NNP,*,T,흡습액,*,*,*,*,*
갱도,,,,NNP,*,F,갱도,*,*,*,*,*
철근 콘크리트,,,,NNP,*,F,철근 콘크리트,*,*,*,*,*
콘크리트 블록,,,,NNP,*,T,콘크리트 블록,*,*,*,*,*
수불대장,,,,NNP,*,T,수불대장,*,*,*,*,*
용해기,,,,NNP,*,F,용해기,*,*,*,*,*
도통시험기,,,,NNP,*,F,도통시험기,*,*,*,*,*
저항측정기,,,,NNP,*,F,저항측정기,*,*,*,*,*
발파모선,,,,NNP,*,T,발파모선,*,*,*,*,*
발파보조모선,,,,NNP,*,T,발파보조모선,*,*,*,*,*
공내뇌관,,,,NNP,*,T,공내뇌관,*,*,*,*,*
MS뇌관,,,,NNP,*,T,MS뇌관,*,*,*,*,*
LP뇌관,,,,NNP,*,T,LP뇌관,*,*,*,*,*
표면연결뇌관,,,,NNP,*,T,표면연결뇌관,*,*,*,*,*
TLD,,,,NNP,*,F,TLD,*,*,*,*,*
번치 커넥터,,,,NNP,*,F,번치 커넥터,*,*,*,*,*
비전기발파,,,,NNP,*,F,비전기발파,*,*,*,*,*
시그널튜브,,,,NNP,*,F,시그널튜브,*,*,*,*,*
베리어 백,,,,NNP,*,T,베리어 백,*,*,*,*,*
비산파편,,,,NNP,*,T,비산파편,*,*,*,*,*
단발발파,,,,NNP,*,F,단발발파,*,*,*,*,*
지발발파,,,,NNP,*,F,지발발파,*,*,*,*,*
저항치,,,,NNP,*,F,저항치,*,*,*,*,*
계산치,,,,NNP,*,F,계산치,*,*,*,*,*
허용오차,,,,NNP,*,F,허용오차,*,*,*,*,*
소요전압,,,,NNP,*,T,소요전압,*,*,*,*,*
불량개소,,,,NNP,*,F,불량개소,*,*,*,*,*
광전자,,,,NNP,*,F,광전자,*,*,*,*,*
불발공,,,,NNP,*,T,불발공,*,*,*,*,*
수평천공,,,,NNP,*,T,수평천공,*,*,*,*,*
기폭약포,,,,NNP,*,F,기폭약포,*,*,*,*,*
테두리로프,,,,NNP,*,F,테두리로프,*,*,*,*,*
달기로프,,,,NNP,*,F,달기로프,*,*,*,*,*
그물코,,,,NNP,*,F,그물코,*,*,*,*,*
폴리에스텔,,,,NNP,*,T,폴리에스텔,*,*,*,*,*
안전인증번호,,,,NNP,*,F,안전인증번호,*,*,*,*,*
관계전문가,,,,NNP,*,F,관계전문가,*,*,*,*,*
먹줄 메김,,,,NNP,*,T,먹줄 메김,*,*,*,*,*
잭 베이스,,,,NNP,*,F,잭 베이스,*,*,*,*,*
가새,,,,NNP,*,F,가새,*,*,*,*,*
U 헤드 잭,,,,NNP,*,T,U 헤드 잭,*,*,*,*,*
명에,,,,NNP,*,F,명에,*,*,*,*,*
이동식 거푸집,,,,NNP,*,T,이동식 거푸집,*,*,*,*,*
ACS,,,,NNP,*,F,ACS,*,*,*,*,*
CPB,,,,NNP,*,F,CPB,*,*,*,*,*
코아 월,,,,NNP,*,T,코아 월,*,*,*,*,*
슬래브,,,,NNP,*,F,슬래브,*,*,*,*,*
대비표,,,,NNP,*,F,대비표,*,*,*,*,*
절차서,,,,NNP,*,F,절차서,*,*,*,*,*
난연재,,,,NNP,*,F,난연재,*,*,*,*,*
코쿤시스템,,,,NNP,*,T,코쿤시스템,*,*,*,*,*
벨트 트러스,,,,NNP,*,F,벨트 트러스,*,*,*,*,*
SCN,,,,NNP,*,F,SCN,*,*,*,*,*
선행공법,,,,NNP,*,T,선행공법,*,*,*,*,*
특수가설장비,,,,NNP,*,F,특수가설장비,*,*,*,*,*
온도하중,,,,NNP,*,T,온도하중,*,*,*,*,*
유압실린더,,,,NNP,*,F,유압실린더,*,*,*,*,*
크라이밍 슈,,,,NNP,*,F,크라이밍 슈,*,*,*,*,*
월 슈,,,,NNP,*,F,월 슈,*,*,*,*,*
임베디드 플레이트,,,,NNP,*,F,임베디드 플레이트,*,*,*,*,*
압송배관,,,,NNP,*,T,압송배관,*,*,*,*,*
회전기어,,,,NNP,*,F,회전기어,*,*,*,*,*
